code,date,min,max,h01,h03,h05,h07,h09,h11,h13,h15,h17,h19,h21,h23
BENTRAI,2014-03-06,2.3,12.9,3.3,3.0,6.9,12.2,12.2,5.1,3.1,2.4,4.1,12.9,8.8,2.3
BENTRAI,2014-03-09,1.1,5.0,2.5,1.9,1.4,1.1,2.5,5.0,3.9,3.0,2.9,2.2,2.4,2.9
BENTRAI,2014-03-10,1.1,6.3,3.1,3.0,1.7,1.1,1.7,3.3,5.0,6.3,5.3,4.1,4.3,5.2
BENTRAI,2014-03-11,2.0,9.4,6.5,4.4,3.2,2.3,2.0,3.2,6.6,9.4,9.1,7.6,5.9,4.8
BENTRAI,2014-03-19,4.0,20.5,6.2,9.6,20.5,17.0,10.0,6.5,4.0,5.6,12.4,11.2,7.5,5.1
BENTRAI,2014-03-20,3.3,15.1,3.3,5.7,10.2,15.1,9.6,6.0,3.9,4.9,9.1,15.1,10.7,6.7
BENTRAI,2014-03-21,4.1,13.4,5.2,4.1,8.1,13.2,11.6,7.3,4.3,5.1,8.6,13.4,11.8,7.7
BENTRAI,2014-03-24,1.6,7.7,5.3,2.8,1.6,2.1,5.8,7.7,4.8,3.6,3.5,3.8,4.4,6.6
BENTRAI,2014-03-25,1.7,10.8,6.4,4.3,2.0,1.7,4.0,8.4,10.8,9.4,7.6,5.9,6.4,7.8
BENTRAI,2014-03-26,2.4,16.4,8.9,6.7,3.6,2.4,4.2,12.6,14.9,16.4,12.9,8.9,8.3,9.2
BENTRAI,2014-03-29,6.6,18.8,13.0,14.7,11.6,9.2,8.3,6.6,13.0,16.0,18.8,15.1,11.4,9.8
BENTRAI,2014-03-30,7.7,19.0,13.2,15.6,19.0,13.1,10.3,7.7,10.2,15.6,19.0,15.4,10.9,7.7
BENTRAI,2014-03-31,7.0,18.0,10.1,13.5,18.0,15.0,10.1,7.4,7.8,13.4,17.8,15.1,10.1,7.0
BENTRAI,2014-04-01,6.9,17.1,7.2,11.9,17.1,15.2,11.0,6.9,7.4,11.6,16.5,15.4,9.9,7.2
BENTRAI,2014-04-02,4.4,16.5,6.7,9.9,13.2,16.5,10.9,7.4,4.4,8.8,15.1,15.7,12.5,7.7
BENTRAI,2014-04-03,4.2,15.2,4.4,5.2,11.9,15.2,13.1,7.9,4.2,7.1,10.4,13.1,9.0,7.8
BENTRAI,2014-04-08,1.9,11.4,2.3,2.2,1.9,2.2,5.4,11.4,8.4,5.3,5.3,5.2,4.7,3.2
BENTRAI,2014-04-09,1.2,8.3,2.1,1.9,1.6,1.2,1.6,5.1,6.3,8.3,5.6,3.9,3.9,3.8
BENTRAI,2014-04-10,1.4,12.8,3.3,3.1,2.7,1.4,1.5,4.5,12.8,12.7,7.8,5.2,3.3,3.2
BENTRAI,2014-04-17,4.9,14.4,5.1,8.7,13.9,14.4,11.0,6.8,4.9,8.9,13.6,13.2,11.0,8.2
BENTRAI,2014-04-18,4.1,15.2,4.1,6.1,10.3,15.2,11.7,7.0,4.1,7.7,12.2,11.1,6.7,5.0
BENTRAI,2014-04-19,4.2,13.9,4.2,5.4,9.1,11.2,13.9,9.2,5.8,6.9,10.4,10.5,7.0,4.2
BENTRAI,2014-04-23,2.4,15.2,3.4,3.0,2.4,3.3,6.6,12.8,15.2,11.1,8.8,7.3,6.9,6.4
BENTRAI,2014-04-24,1.5,16.7,4.5,3.2,2.0,1.5,3.8,11.5,15.9,16.7,11.8,8.7,7.2,6.6
BENTRAI,2014-04-25,2.0,16.3,5.1,3.8,2.5,2.0,3.3,8.5,13.1,16.3,11.1,8.7,6.8,5.4
BENTRAI,2014-04-28,4.6,13.8,8.7,13.0,11.8,8.2,5.4,4.7,12.4,13.8,13.4,8.9,6.3,4.6
BENTRAI,2014-04-29,3.6,15.6,8.6,13.4,15.4,10.8,5.8,3.6,5.8,11.9,15.6,9.8,5.6,4.1
BENTRAI,2014-04-30,3.5,15.8,4.5,9.6,15.8,15.3,8.5,3.5,3.8,10.8,13.7,12.1,6.6,3.9
BENTRAI,2014-05-01,3.3,13.1,3.9,9.2,11.9,12.7,9.4,5.9,4.2,6.1,13.1,6.2,4.1,3.3
BENTRAI,2014-05-02,2.6,12.9,2.6,8.9,10.1,12.9,11.4,7.2,4.5,5.6,6.1,4.5,3.3,3.0
BENTRAI,2014-05-03,2.5,10.1,2.5,4.1,8.6,10.1,8.8,8.5,6.7,6.2,6.4,6.9,3.5,3.0
BENTRAI,2014-05-07,1.3,11.7,3.1,2.4,1.3,2.9,5.8,11.5,11.7,9.3,6.1,4.7,2.1,3.8
BENTRAI,2014-05-08,0.7,14.2,2.0,1.1,0.9,0.7,5.1,14.2,10.5,5.9,4.2,2.2,2.1,2.0
BENTRAI,2014-05-09,1.0,17.6,2.0,1.9,1.8,1.0,3.7,9.4,17.6,9.7,4.2,3.0,2.3,2.0
BENTRAI,2014-05-14,6.8,13.7,8.0,11.9,12.6,11.0,9.1,6.9,9.8,13.7,12.2,9.3,8.4,6.8
BENTRAI,2014-05-15,4.9,13.6,6.5,10.5,13.0,11.2,10.4,5.7,6.1,10.6,13.6,8.6,5.9,4.9
BENTRAI,2014-05-16,4.3,13.4,4.3,7.1,12.2,12.7,8.7,6.2,8.0,9.8,13.4,7.4,5.0,4.5
BENTRAI,2014-05-17,3.1,13.5,3.1,8.6,10.9,13.5,11.3,8.0,5.7,9.0,12.6,6.2,4.7,4.0
BENTRAI,2014-05-27,1.0,15.0,7.7,10.8,1.0,8.3,5.1,3.4,10.4,15.0,9.4,6.7,5.3,2.3
BENTRAI,2014-05-28,2.1,12.3,3.1,9.2,12.3,10.1,6.8,4.1,5.4,10.6,7.2,5.3,4.1,2.1
BENTRAI,2014-05-29,2.3,11.6,2.6,6.9,11.6,10.7,7.4,4.2,6.0,6.5,5.5,4.0,3.0,2.3
